tool		GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	GenMC SV-COMP fair-coverage adapter GenMC (https://plv.mpi-sws.org/genmc):   GenMC v0.17.0 (commit #unknown)   Built with LLVM 15.0.7 (Release)	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0	Deagle 4.1.0
run set		adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-previous-caat-sc.Previous GenMC+CAAT-SC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-genmc.GenMC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-sc.GenMC+CAAT-SC.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-tso.GenMC+CAAT-TSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-caat-pso.GenMC+CAAT-PSO.unreach-call	adapted-deagle.Deagle.unreach-call	adapted-deagle.Deagle.unreach-call	adapted-deagle.Deagle.unreach-call	adapted-deagle.Deagle.unreach-call	adapted-deagle.Deagle.unreach-call	adapted-deagle.Deagle.unreach-call
optimization-analysis/svcomp2026/fair-coverage/comparison-latest-vs-deagle-60s/all-six/raw/sv-benchmarks/c/		status	category	cputime (s)	walltime (s)	memory (MB)	termination	status	category	cputime (s)	walltime (s)	memory (MB)	termination	status	category	cputime (s)	walltime (s)	memory (MB)	termination	status	category	cputime (s)	walltime (s)	memory (MB)	termination	status	category	cputime (s)	walltime (s)	memory (MB)	termination	status	category	cputime (s)	walltime (s)	memory (MB)	termination
goblint-regression/13-privatized_04-priv_multi_true.yml	true	TIMEOUT	error	61.016969286	61.059976437012665	775.192576	cputime	OUT OF MEMORY	error	15.025412723	15.772411742946133	3999.997952	memory	TIMEOUT	error	61.06942008	61.161694334005006	1981.943808	cputime	TIMEOUT	error	61.037241123	61.0728026520228	982.237184	cputime	TIMEOUT	error	61.059165242	61.087199560017325	1203.666944	cputime	TIMEOUT	error	61.200725499	64.30051090603229	2494.545920	cputime
goblint-regression/13-privatized_18-first-reads_unknown_1_pos.yml	false	true	wrong	0.060992377	0.10724310495425016	25.800704		true	wrong	0.059854698	0.06557834299746901	25.718784		true	wrong	0.068990548	0.07209094904828817	25.858048		true	wrong	0.060296917	0.06720658403355628	25.931776		true	wrong	0.069502242	0.07734279509168118	26.017792		false(unreach-call)	correct	0.239477527	0.3125842319568619	11.042816	
goblint-regression/13-privatized_18-first-reads_unknown_2_neg.yml	false	true	wrong	0.059236192	0.08776616305112839	25.825280		true	wrong	0.071390758	0.07771016901824623	25.669632		true	wrong	0.057057833	0.06380372901912779	25.800704		true	wrong	0.055700595	0.06847597600426525	25.968640		true	wrong	0.065370937	0.07652281399350613	25.960448		false(unreach-call)	correct	0.236205402	0.28548132395371795	11.108352	
goblint-regression/13-privatized_52-refine-protected-loop2-small_true.yml	true	TIMEOUT	error	60.775548135	61.03110322804423	113.774592	cputime	TIMEOUT	error	60.72129977	66.90794277202804	104.136704	cputime	TIMEOUT	error	57.430861661	91.02051716402639	108.544000	walltime	TIMEOUT	error	60.576972113	68.64054927707184	107.884544	cputime	OUT OF MEMORY	error	39.630212577	45.83013557398226	3999.997952	memory	true	correct	5.197622086	5.352600064943545	28.467200	
goblint-regression/13-privatized_67-pthread_cond_wait_true.yml	false	ERROR (compilation)	error	0.058801152	0.06737868598429486	25.858048		ERROR (compilation)	error	0.068308031	0.11627488792873919	25.726976		ERROR (compilation)	error	0.066938483	0.07116617599967867	25.882624		ERROR (compilation)	error	0.056808319	0.06435982196126133	25.964544		ERROR (compilation)	error	0.057726527	0.06353717495221645	26.025984		false(unreach-call)	correct	0.307149221	0.35402223200071603	13.217792	
goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_neg.yml	false	ERROR (compilation)	error	0.062141956	0.06819085398456082	25.751552		ERROR (compilation)	error	0.066887007	0.09218257409520447	25.726976		ERROR (compilation)	error	0.066880516	0.07333935401402414	25.886720		ERROR (compilation)	error	0.055924189	0.060419042012654245	26.030080		ERROR (compilation)	error	0.058773208	0.06313262903131545	26.021888		false(unreach-call)	correct	0.314664183	0.4762725210748613	13.185024	
goblint-regression/13-privatized_67-pthread_cond_wait_unknown_1_pos.yml	false	ERROR (compilation)	error	0.063606495	0.06952988001285121	25.788416		ERROR (compilation)	error	0.070938736	0.10285444499459118	25.726976		ERROR (compilation)	error	0.064880292	0.07114496908616275	25.845760		ERROR (compilation)	error	0.060514519	0.074849640019238	26.001408		ERROR (compilation)	error	0.059036371	0.06251469498965889	26.062848		false(unreach-call)	correct	0.309701794	0.34588855307083577	13.201408	
goblint-regression/28-race_reach_01-simple_racing.yml	false	OUT OF MEMORY	error	45.130004428	45.722855244006496	3999.997952	memory	false(unreach-call)	correct	3.666951114	3.8523026530165225	77.045760		false(unreach-call)	correct	12.805304413	13.276658060029149	2061.070336		TIMEOUT	error	60.957368502	69.5983257710468	1057.169408	cputime	TIMEOUT	error	60.601640589	67.5232778020436	1057.173504	cputime	ERROR	error	0.124175324	0.2121762610040605	11.173888	
