task	expected	model	method	threads	repetition	status	verdict	walltime_seconds	cputime_seconds	memory_bytes	executions	blocked
13-privatized_19-publish-precision_true.yml	true	pso	caat	8	4	true	true	0.07158245198661461	0.076320267	26087424	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	caat	8	4	true	true	0.07221220899373293	0.076830911	26095616	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	caat	8	4	true	true	0.06189756403909996	0.061466838	26083328	1	2
13-privatized_25-struct_nr_true.yml	true	pso	caat	8	4	true	true	0.07592430902877823	0.078120089	26087424	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	caat	8	4	true	true	0.07370749698020518	0.072860881	26087424	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	caat	8	4	false(unreach-call)	false	0.06526106700766832	0.063334177	26062848	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	caat	8	4	true	true	0.07255473698023707	0.090733651	25939968	4	
13-privatized_20-publish-regression_true.yml	true	pso	caat	8	4	true	true	0.066425318014808	0.069480198	26136576	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	caat	8	4	true	true	0.06777434900868684	0.069062684	26013696	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	caat	8	4	true	true	0.07967723801266402	0.099339348	26030080	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	caat	8	4	true	true	0.06879239901900291	0.068153364	26058752	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	caat	8	4	true	true	0.0759518330451101	0.074015899	26062848	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	caat	8	4	true	true	0.08598701900336891	0.116981674	26189824	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	caat	8	4	true	true	0.13933739997446537	0.342297778	26165248	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	caat	8	4	true	true	0.07459161296719685	0.103386313	26066944	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	caat	8	4	true	true	0.08330644899979234	0.08123823	26066944	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	caat	8	4	true	true	0.21982448000926524	1.024705028	26083328	26	
14_spin2003.yml	true	pso	caat	8	4	true	true	0.06806502700783312	0.066577143	25960448	0	1
29_conditionals_vs.yml	true	pso	caat	8	4	true	true	0.07933942298404872	0.073476424	25927680	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	caat	8	4	true	true	0.06496615096693859	0.063294965	26062848	0	1
46_monabsex2_vs.yml	true	pso	caat	8	4	true	true	0.0749367349781096	0.073633888	26066944	0	1
45_monabsex1_vs.yml	true	pso	caat	8	4	true	true	0.0786293990095146	0.074957266	26083328	0	1
stateful01-1.yml	false	pso	caat	8	4	false(unreach-call)	false	0.06461799202952534	0.066105306	26099712	2	1
stateful01-2.yml	true	pso	caat	8	4	true	true	0.07171351299621165	0.091962854	26071040	6	
time_var_mutex.yml	true	pso	caat	8	4	true	true	0.07971282000653446	0.082180587	26222592	2	
01b_inc.yml	true	pso	caat	8	4	true	true	0.06371750502148643	0.060802181	26066944	0	1
triangular-1.yml	true	pso	caat	8	4	TIMEOUT		61.01073737599654	487.244642823	26091520		
triangular-2.yml	false	pso	caat	8	4	false(unreach-call)	false	5.185579037992284	40.952430247	26009600	636	20
02_inc_cas.yml	true	pso	caat	8	4	true	true	0.0738547719665803	0.068596161	26071040	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	caat	8	4	false(unreach-call)	false	2.923127723042853	4.62550226	58679296	0	
48_ticket_lock_low_contention_vs.yml	true	pso	caat	8	4	true	true	0.07189260399900377	0.070251642	26071040	0	1
28-race_reach_37-indirect_racing.yml	false	pso	caat	8	4	TIMEOUT		61.821958795015235	121.560543096	12301082624		
28-race_reach_45-escape_racing.yml	false	pso	caat	8	4	false(unreach-call)	false	0.0770540339872241	0.076624871	26062848	0	1
28-race_reach_46-escape_racefree.yml	true	pso	caat	8	4	true	true	0.07520964200375602	0.078543144	26009600	2	
28-race_reach_01-simple_racing.yml	false	pso	caat	8	4	TIMEOUT		61.66527140198741	121.491824543	12300984320		
28-race_reach_11-ptr_racing.yml	false	pso	caat	8	4	TIMEOUT		61.799633327987976	121.436723916	12300967936		
circular_buffer_bad.yml	false	pso	caat	8	4	ABORTED		0.2022975769941695	0.113421808	26214400		
fib_safe-5.yml	true	pso	caat	8	4	TIMEOUT		61.012599684007	487.199617887	37814272		
fib_safe-6.yml	true	pso	caat	8	4	TIMEOUT		61.01432692800881	487.154993368	41377792		
fib_unsafe-5.yml	false	pso	caat	8	4	TIMEOUT		61.01380605896702	487.119822272	37003264		
fib_unsafe-6.yml	false	pso	caat	8	4	TIMEOUT		61.01324626203859	487.062242435	42053632		
fib_unsafe-7.yml	false	pso	caat	8	4	TIMEOUT		61.014889314014	487.219098047	50769920		
28-race_reach_24-sound_lock_racing.yml	false	pso	caat	8	4	TIMEOUT		61.85626344301272	121.69031055	12300865536		
lazy01.yml	false	pso	caat	8	4	false(unreach-call)	false	0.07418046402744949	0.07485094	26066944	0	3
circular_buffer_ok.yml	true	pso	caat	8	4	TIMEOUT		61.012219632044435	487.169018965	29253632		
szymanski.yml	true	pso	caat	8	4	true	true	0.1053932509967126	0.15713498	26054656	6	25
dekker.yml	true	pso	caat	8	4	true	true	0.08034028799738735	0.090262433	26058752	4	6
dekker-unfair.yml	true	pso	caat	8	4	true	true	0.08427706704242155	0.100807597	26066944	4	6
unwind3-1.yml	false	pso	caat	8	4	false(unreach-call)	false	0.07241026300471276	0.069680902	26054656	1	
exponential-nondet.yml	true	pso	caat	8	4	true	true	0.07379169802879915	0.068560695	26087424	1	
unwind2-1.yml	false	pso	caat	8	4	false(unreach-call)	false	0.0716163589968346	0.069513373	26206208	2	
unwind2-100.yml	false	pso	caat	8	4	false(unreach-call)	false	0.075018119008746	0.073647027	26062848	3	
butterfly.yml	true	pso	caat	8	4	TIMEOUT		61.01902829197934	289.941225683	26177536		
43_NetBSD_sysmon_power_sliced.yml	true	pso	caat	8	4	true	true	0.0722290090052411	0.06683053	25993216	0	1
28-race_reach_06-cond_racing1.yml	false	pso	caat	8	4	TIMEOUT		61.733683993981685	121.564802605	12300955648		
queue_ok.yml	true	pso	caat	8	4	true	true	0.1511850359966047	0.24065096	26271744	2	
queue_ok_longer.yml	true	pso	caat	8	4	true	true	55.58111609995831	117.999347461	1362079744	2	
queue_ok_longest.yml	true	pso	caat	8	4	TIMEOUT		61.2817366149975	163.656151166	3740348416		
queue_longer.yml	false	pso	caat	8	4	TIMEOUT		61.058590430999175	326.263780085	652410880		
queue.yml	false	pso	caat	8	4	false(unreach-call)	false	1.196581273979973	8.698372094	52281344	6	62
singleton.yml	false	pso	caat	8	4	false(unreach-call)	false	0.0805909350165166	0.088792042	26222592	4	
singleton_with-uninit-problems.yml	true	pso	caat	8	4	true	true	0.08978414401644841	0.108733275	26308608	4	
pthread-demo-datarace-3.yml	false	pso	caat	8	4	SEGMENTATION FAULT		0.1935635539703071	0.090317867	26083328		
reorder_2.yml	false	pso	caat	8	4	false(unreach-call)	false	0.23116277100052685	1.253376133	26218496	16	36
twostage_3.yml	false	pso	caat	8	4	ABORTED		0.2367716750013642	0.312840528	26329088		
race-1_1-join.yml	true	pso	caat	8	4	true	true	0.08606737398076802	0.080312314	26320896	1	
race-1_3-join.yml	false	pso	caat	8	4	false(unreach-call)	false	0.08839448197977617	0.088101237	26320896	2	
race-1_2-join.yml	false	pso	caat	8	4	false(unreach-call)	false	0.08452815999044105	0.083408374	26271744	2	
race-4_1-thread_local_vars.yml	true	pso	caat	8	4	true	true	0.09245930996257812	0.087931819	26324992	0	1
race-2_1-container_of.yml	true	pso	caat	8	4	true	true	0.081088553997688	0.079693602	26320896	1	
race-3_1-container_of-global.yml	true	pso	caat	8	4	true	true	0.08079047297360376	0.081205141	26382336	1	
13-privatized_66-mine-W-init_true.yml	true	pso	caat	8	5	true	true	0.06717527197906747	0.062306789	25907200	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07140222896123305	0.069799285	25952256	0	
36-apron_16-traces-unprot2_true.yml	true	pso	caat	8	5	true	true	0.07459010096499696	0.075325079	25952256	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	caat	8	5	true	true	0.07066825998481363	0.06875175	25935872	1	
13-privatized_47-refine-protected2_true.yml	true	pso	caat	8	5	true	true	0.07351200201082975	0.075314051	26058752	2	
13-privatized_46-refine-protected1_true.yml	true	pso	caat	8	5	true	true	0.07968260801862925	0.078931987	25960448	1	
36-apron_11-traces-max-simple_true.yml	true	pso	caat	8	5	true	true	0.06885751098161563	0.067650285	25956352	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07446053699823096	0.070131831	25956352	0	1
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07526117702946067	0.072543138	25952256	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	caat	8	5	true	true	0.07171444298001006	0.068393882	25911296	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	caat	8	5	true	true	0.07480422704247758	0.073371595	25935872	1	
13-privatized_44-traces-mine2_true.yml	true	pso	caat	8	5	true	true	0.07772600901080295	0.072134299	25931776	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	caat	8	5	false(unreach-call)	false	0.0735974230337888	0.070377889	26058752	0	1
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07340201502665877	0.07393283	26005504	0	
13-privatized_36-traces-ex-3_true.yml	true	pso	caat	8	5	true	true	0.07711285899858922	0.081696346	26079232	3	
13-privatized_18-first-reads_true.yml	true	pso	caat	8	5	true	true	0.07508898002561182	0.072758486	26054656	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	caat	8	5	true	true	0.07696705195121467	0.086303399	26009600	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	caat	8	5	true	true	0.0674868409987539	0.07686765	26091520	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	caat	8	5	true	true	0.06866276799701154	0.071010034	26005504	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07524214300792664	0.075421432	26062848	1	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	caat	8	5	false(unreach-call)	false	0.06889312597922981	0.065808244	26071040	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08204070699866861	0.080629558	26083328	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07112897001206875	0.071747772	26034176	1	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	caat	8	5	true	true	0.0727278190315701	0.08015888	25952256	2	2
13-privatized_01-priv_nr_true.yml	true	pso	caat	8	5	true	true	0.0786168429767713	0.073699506	26087424	2	
13-privatized_19-publish-precision_true.yml	true	pso	caat	8	5	true	true	0.07746524194953963	0.081708344	26091520	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	caat	8	5	true	true	0.065792074019555	0.065963114	26066944	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	caat	8	5	true	true	0.084390597010497	0.08440615	25931776	1	2
13-privatized_25-struct_nr_true.yml	true	pso	caat	8	5	true	true	0.07726182998158038	0.075073533	26091520	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	caat	8	5	true	true	0.06975981796858832	0.066758666	26017792	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08104204799747095	0.076636283	26017792	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	caat	8	5	true	true	0.07825343299191445	0.090209052	26112000	4	
13-privatized_20-publish-regression_true.yml	true	pso	caat	8	5	true	true	0.07260750501882285	0.072756227	26087424	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	caat	8	5	true	true	0.07677398796658963	0.078885401	26095616	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	caat	8	5	true	true	0.08174299902748317	0.099631388	26054656	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	caat	8	5	true	true	0.07132037705741823	0.069659197	26058752	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	caat	8	5	true	true	0.08525194402318448	0.083591781	26099712	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	caat	8	5	true	true	0.07876660500187427	0.103022641	26062848	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	caat	8	5	true	true	0.1709416530211456	0.432446232	26025984	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	caat	8	5	true	true	0.08848225104156882	0.115113128	26058752	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	caat	8	5	true	true	0.08180277096107602	0.078112737	26075136	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	caat	8	5	true	true	0.24621059600031003	1.104971046	26087424	26	
14_spin2003.yml	true	pso	caat	8	5	true	true	0.06900962902000174	0.065466026	26075136	0	1
29_conditionals_vs.yml	true	pso	caat	8	5	true	true	0.07311201601987705	0.071169831	25931776	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	caat	8	5	true	true	0.0772843420272693	0.074081871	26025984	0	1
46_monabsex2_vs.yml	true	pso	caat	8	5	true	true	0.07389192801201716	0.071691677	25939968	0	1
45_monabsex1_vs.yml	true	pso	caat	8	5	true	true	0.06291936099296436	0.061688314	26017792	0	1
stateful01-1.yml	false	pso	caat	8	5	ABORTED		0.1648774070199579	0.074248381	26095616		
stateful01-2.yml	true	pso	caat	8	5	true	true	0.08048514300026	0.09797305	26058752	6	
time_var_mutex.yml	true	pso	caat	8	5	true	true	0.07376216299599037	0.075754379	26087424	2	
01b_inc.yml	true	pso	caat	8	5	true	true	0.0802714370074682	0.076864312	26087424	0	1
triangular-1.yml	true	pso	caat	8	5	TIMEOUT		61.011658902978525	487.32718432	26054656		
triangular-2.yml	false	pso	caat	8	5	TIMEOUT		61.01369556999998	487.301512533	26181632		
02_inc_cas.yml	true	pso	caat	8	5	true	true	0.0785051389830187	0.075843487	26066944	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	caat	8	5	false(unreach-call)	false	3.0856453190208413	4.757312096	59752448	0	
48_ticket_lock_low_contention_vs.yml	true	pso	caat	8	5	true	true	0.08028705097967759	0.07830654	26083328	0	1
28-race_reach_37-indirect_racing.yml	false	pso	caat	8	5	TIMEOUT		61.764074384991545	121.475693063	12301262848		
28-race_reach_45-escape_racing.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07289845799095929	0.071645348	26062848	0	1
28-race_reach_46-escape_racefree.yml	true	pso	caat	8	5	true	true	0.07271151198074222	0.07206124	26066944	2	
28-race_reach_01-simple_racing.yml	false	pso	caat	8	5	TIMEOUT		61.68673530203523	121.524032928	12300898304		
28-race_reach_11-ptr_racing.yml	false	pso	caat	8	5	TIMEOUT		61.68613352801185	121.287699559	12300992512		
circular_buffer_bad.yml	false	pso	caat	8	5	ABORTED		0.20336985203903168	0.123759711	26214400		
fib_safe-5.yml	true	pso	caat	8	5	TIMEOUT		61.0143016630318	487.241709903	37117952		
fib_safe-6.yml	true	pso	caat	8	5	TIMEOUT		61.01239805901423	487.217566559	42721280		
fib_unsafe-5.yml	false	pso	caat	8	5	TIMEOUT		61.01369332399918	487.017632609	35348480		
fib_unsafe-6.yml	false	pso	caat	8	5	TIMEOUT		61.01199152303161	487.247873329	41992192		
fib_unsafe-7.yml	false	pso	caat	8	5	TIMEOUT		61.01396204601042	487.025452438	49254400		
28-race_reach_24-sound_lock_racing.yml	false	pso	caat	8	5	TIMEOUT		61.85810464201495	121.450911005	12300955648		
lazy01.yml	false	pso	caat	8	5	ABORTED		0.18638292799005285	0.06763053	26087424		
circular_buffer_ok.yml	true	pso	caat	8	5	TIMEOUT		61.01319877500646	487.380267326	27246592		
szymanski.yml	true	pso	caat	8	5	true	true	0.09546008199686185	0.138087485	25997312	6	25
dekker.yml	true	pso	caat	8	5	true	true	0.07707091001793742	0.085554778	26001408	4	6
dekker-unfair.yml	true	pso	caat	8	5	true	true	0.08047246601199731	0.091459836	26050560	4	6
unwind3-1.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08192945702467114	0.07722633	26017792	1	
exponential-nondet.yml	true	pso	caat	8	5	true	true	0.06792258698260412	0.065866044	26066944	1	
unwind2-1.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08067225600825623	0.080881091	26152960	2	1
unwind2-100.yml	false	pso	caat	8	5	false(unreach-call)	false	0.07220472901826724	0.069687242	26177536	2	1
butterfly.yml	true	pso	caat	8	5	TIMEOUT		61.014444959990215	283.50911285	26189824		
43_NetBSD_sysmon_power_sliced.yml	true	pso	caat	8	5	true	true	0.0703780300100334	0.067101285	26038272	0	1
28-race_reach_06-cond_racing1.yml	false	pso	caat	8	5	TIMEOUT		61.880977986962534	121.516861375	12300972032		
queue_ok.yml	true	pso	caat	8	5	true	true	0.14739576901774853	0.240872867	26263552	2	
queue_ok_longer.yml	true	pso	caat	8	5	true	true	55.24668418098008	117.190772688	1362112512	2	
queue_ok_longest.yml	true	pso	caat	8	5	TIMEOUT		61.32879046496237	163.349396185	3740332032		
queue_longer.yml	false	pso	caat	8	5	TIMEOUT		61.05932474200381	325.24785729	660557824		
queue.yml	false	pso	caat	8	5	false(unreach-call)	false	3.8840844189981	30.373920288	46145536	8	57
singleton.yml	false	pso	caat	8	5	false(unreach-call)	false	0.080127633002121	0.090181718	26345472	4	
singleton_with-uninit-problems.yml	true	pso	caat	8	5	true	true	0.07074505399214104	0.08711341	26415104	4	
pthread-demo-datarace-3.yml	false	pso	caat	8	5	ABORTED		0.1975591880036518	0.119160064	26087424		
reorder_2.yml	false	pso	caat	8	5	false(unreach-call)	false	0.3221293510287069	2.022699042	26193920	57	26
twostage_3.yml	false	pso	caat	8	5	false(unreach-call)	false	0.09933196095516905	0.226568869	26312704	5	17
race-1_1-join.yml	true	pso	caat	8	5	true	true	0.07603175000986084	0.074497498	26324992	1	
race-1_3-join.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08546903199749067	0.082540339	26337280	2	
race-1_2-join.yml	false	pso	caat	8	5	false(unreach-call)	false	0.08399479801300913	0.081252406	26324992	2	
race-4_1-thread_local_vars.yml	true	pso	caat	8	5	true	true	0.08460944599937648	0.084752898	26320896	0	1
race-2_1-container_of.yml	true	pso	caat	8	5	true	true	0.08367449103388935	0.083019633	26312704	1	
race-3_1-container_of-global.yml	true	pso	caat	8	5	true	true	0.09281903796363622	0.08726162	26320896	1	
13-privatized_66-mine-W-init_true.yml	true	pso	cat	8	1	true	true	0.06774546299129725	0.064634978	25882624	1	
36-apron_41-threadenter-no-locals_unknown_1_pos.yml	false	pso	cat	8	1	false(unreach-call)	false	0.06594567000865936	0.066732591	25952256	0	
36-apron_16-traces-unprot2_true.yml	true	pso	cat	8	1	true	true	0.07105550699634477	0.067945551	25956352	1	
13-privatized_57-singlethreaded-unlock_true.yml	true	pso	cat	8	1	true	true	0.07611284399172291	0.073137983	25960448	1	
13-privatized_47-refine-protected2_true.yml	true	pso	cat	8	1	true	true	0.06992590398294851	0.069536962	26042368	2	
13-privatized_46-refine-protected1_true.yml	true	pso	cat	8	1	true	true	0.07575816102325916	0.07378507	26017792	1	
36-apron_11-traces-max-simple_true.yml	true	pso	cat	8	1	true	true	0.06605005101300776	0.061920976	25956352	2	
13-privatized_41-traces-ex-7_unknown_1_pos.yml	false	pso	cat	8	1	false(unreach-call)	false	0.0745532099972479	0.073833013	25960448	0	1
13-privatized_41-traces-ex-7_unknown_1_neg.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07259965396951884	0.072043269	26030080	0	
13-privatized_40-traces-ex-6_true.yml	true	pso	cat	8	1	true	true	0.07637635100400075	0.075351417	26099712	1	1
13-privatized_58-singlethreaded-lock_true.yml	true	pso	cat	8	1	true	true	0.0727683849981986	0.071695971	25952256	1	
13-privatized_44-traces-mine2_true.yml	true	pso	cat	8	1	true	true	0.06855683599133044	0.065742081	25956352	1	1
13-privatized_18-first-reads_unknown_2_pos.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07538852404104546	0.074837611	26017792	0	1
13-privatized_18-first-reads_unknown_1_neg.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07191179401706904	0.069192247	26087424	0	1
13-privatized_36-traces-ex-3_true.yml	true	pso	cat	8	1	true	true	0.06887458299752325	0.070128583	25964544	3	
13-privatized_18-first-reads_true.yml	true	pso	cat	8	1	true	true	0.07164850196568295	0.070358584	26017792	2	
13-privatized_35-traces-ex-2_true.yml	true	pso	cat	8	1	true	true	0.07041363598546013	0.074554049	26087424	2	2
13-privatized_37-traces-ex-4_true.yml	true	pso	cat	8	1	true	true	0.07042773003922775	0.072345907	26025984	2	
13-privatized_38-traces-ex-4-switch_true.yml	true	pso	cat	8	1	true	true	0.0708618460339494	0.068523511	25956352	2	2
13-privatized_19-publish-precision_unknown_1_pos.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07297564396867529	0.070134637	25989120	1	
13-privatized_19-publish-precision_unknown_2_pos.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07338470703689381	0.072516342	26087424	0	
13-privatized_19-publish-precision_unknown_1_neg.yml	false	pso	cat	8	1	false(unreach-call)	false	0.0767413749708794	0.071849088	25968640	0	
13-privatized_19-publish-precision_unknown_2_neg.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07186371099669486	0.071823895	26025984	1	
13-privatized_45-traces-per-global-and-current-lock-mine-incomparable_true.yml	true	pso	cat	8	1	true	true	0.07247278594877571	0.07023197	25952256	2	2
13-privatized_01-priv_nr_true.yml	true	pso	cat	8	1	true	true	0.0660923810210079	0.067056395	26087424	2	
13-privatized_19-publish-precision_true.yml	true	pso	cat	8	1	true	true	0.0705925360089168	0.073585999	26148864	3	
13-privatized_42-traces-ex-mini_true.yml	true	pso	cat	8	1	true	true	0.07595902099274099	0.077060168	26087424	2	
13-privatized_33-traces-v-matters_true.yml	true	pso	cat	8	1	true	true	0.07695577701088041	0.075533336	26083328	1	2
13-privatized_25-struct_nr_true.yml	true	pso	cat	8	1	true	true	0.07713516597868875	0.078563476	26025984	2	
13-privatized_69-refine-protected-loop-interval_true.yml	true	pso	cat	8	1	true	true	0.07736569503322244	0.074282776	26083328	0	1
36-apron_17-traces-rpb-litmus_unknown_1_neg.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07654649595497176	0.07559459	26034176	0	
13-privatized_31-traces-mine-vs-mutex_true.yml	true	pso	cat	8	1	true	true	0.07543330499902368	0.08150466	26165248	4	
13-privatized_20-publish-regression_true.yml	true	pso	cat	8	1	true	true	0.07688929000869393	0.075741148	26046464	2	
13-privatized_30-traces-oplus-vs-meet_true.yml	true	pso	cat	8	1	true	true	0.07043177000014111	0.070697599	26087424	2	2
13-privatized_32-traces-mine-vs-oplus-vs-meet_true.yml	true	pso	cat	8	1	true	true	0.0763787740143016	0.085030254	25980928	3	2
13-privatized_34-traces-minepp-L-needs-to-be-um_true.yml	true	pso	cat	8	1	true	true	0.07339674100512639	0.074357877	25976832	1	1
13-privatized_68-pfscan_protected_loop_minimal_interval_true.yml	true	pso	cat	8	1	true	true	0.08028014202136546	0.075459999	26128384	0	1
13-privatized_29-multiple-protecting2-vesal_true.yml	true	pso	cat	8	1	true	true	0.07919321197550744	0.083889989	26013696	4	
13-privatized_24-multiple-protecting_true.yml	true	pso	cat	8	1	true	true	0.08533550199354067	0.136834273	26091520	7	
36-apron_21-traces-cluster-based_true.yml	true	pso	cat	8	1	true	true	0.07907945703482255	0.089388616	26091520	6	2
36-apron_22-traces-write-centered-vs-meet-mutex_true_no-overflow.yml	true	pso	cat	8	1	true	true	0.08060106396442279	0.078756123	26083328	1	
13-privatized_27-multiple-protecting2_true.yml	true	pso	cat	8	1	true	true	0.1099589120130986	0.298075091	26161152	26	
14_spin2003.yml	true	pso	cat	8	1	true	true	0.07439474703278393	0.073173312	25960448	0	1
29_conditionals_vs.yml	true	pso	cat	8	1	true	true	0.07771934097399935	0.073934955	25903104	0	1
48_ticket_lock_low_contention_vs-pthread.yml	true	pso	cat	8	1	true	true	0.0722000080277212	0.069348642	26034176	0	1
46_monabsex2_vs.yml	true	pso	cat	8	1	true	true	0.07267818099353462	0.070244198	25952256	0	1
45_monabsex1_vs.yml	true	pso	cat	8	1	true	true	0.07682450901484117	0.076946796	26034176	0	1
stateful01-1.yml	false	pso	cat	8	1	ABORTED		0.16415812796913087	0.062401643	26038272		
stateful01-2.yml	true	pso	cat	8	1	true	true	0.0737614210229367	0.082956105	26091520	6	
time_var_mutex.yml	true	pso	cat	8	1	true	true	0.08592097298242152	0.084314605	26087424	2	
01b_inc.yml	true	pso	cat	8	1	true	true	0.07540476904250681	0.075275764	26083328	0	1
triangular-1.yml	true	pso	cat	8	1	true	true	21.181723058980424	168.579589917	26083328	16632	
triangular-2.yml	false	pso	cat	8	1	false(unreach-call)	false	12.169250897015445	96.669732296	26091520	9490	11
02_inc_cas.yml	true	pso	cat	8	1	true	true	0.07780646602623165	0.073440783	26038272	0	1
28-race_reach_21-deref_read_racing.yml	false	pso	cat	8	1	false(unreach-call)	false	2.8431331110186875	4.464557142	58839040	0	
48_ticket_lock_low_contention_vs.yml	true	pso	cat	8	1	true	true	0.0793188430252485	0.076509668	26025984	0	1
28-race_reach_37-indirect_racing.yml	false	pso	cat	8	1	TIMEOUT		61.34502932999749	120.986354502	4870483968		
28-race_reach_45-escape_racing.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07398358697537333	0.071391879	26034176	1	
28-race_reach_46-escape_racefree.yml	true	pso	cat	8	1	true	true	0.07083244301611558	0.067954452	26021888	2	
28-race_reach_01-simple_racing.yml	false	pso	cat	8	1	TIMEOUT		61.35477911803173	120.991211601	4870254592		
28-race_reach_11-ptr_racing.yml	false	pso	cat	8	1	TIMEOUT		61.38517188397236	121.212308908	4870266880		
circular_buffer_bad.yml	false	pso	cat	8	1	ABORTED		0.17885338503401726	0.098280454	26214400		
fib_safe-5.yml	true	pso	cat	8	1	true	true	41.51904387498507	330.944634868	28872704	2772	
fib_safe-6.yml	true	pso	cat	8	1	TIMEOUT		61.01367276097881	486.917459419	34353152		
fib_unsafe-5.yml	false	pso	cat	8	1	false(unreach-call)	false	20.165479049959686	160.597804795	28581888	1289	14
fib_unsafe-6.yml	false	pso	cat	8	1	TIMEOUT		61.0109740900225	487.121212623	35205120		
fib_unsafe-7.yml	false	pso	cat	8	1	TIMEOUT		61.01288164302241	487.089703982	36265984		
28-race_reach_24-sound_lock_racing.yml	false	pso	cat	8	1	TIMEOUT		61.35751282196725	121.181154236	4870320128		
lazy01.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07661081000696868	0.076528604	26087424	0	2
circular_buffer_ok.yml	true	pso	cat	8	1	true	true	28.34673097700579	225.83531975	26218496	3432	
szymanski.yml	true	pso	cat	8	1	true	true	0.07783006399404258	0.094270706	26087424	6	25
dekker.yml	true	pso	cat	8	1	true	true	0.08146291697630659	0.082795032	26107904	4	6
dekker-unfair.yml	true	pso	cat	8	1	true	true	0.08002609602408484	0.086385032	26025984	4	6
unwind3-1.yml	false	pso	cat	8	1	false(unreach-call)	false	0.07921217900002375	0.076443384	26083328	1	
